0	-27.33
0	-45.58
2.09	-47.58
21.98	-42.25
22.79	-39.47
13.66	-23.67
14.27	-21.01
21.01	-14.27
23.67	-13.66
39.47	-22.79
42.25	-21.98
47.58	-2.09
45.58	0
27.33	0
25.33	1.85
22.87	11.06
23.67	13.66
39.47	22.79
40.16	25.6
25.6	40.16
22.79	39.47
13.66	23.67
11.06	22.87
1.85	25.33
0	27.33
0	45.58
-2.09	47.58
-21.98	42.25
-22.79	39.47
-13.66	23.67
-14.27	21.01
-21.01	14.27
-23.67	13.66
-39.47	22.79
-42.25	21.98
-47.58	2.09
-45.58	0
-27.33	0
-25.33	-1.85
-22.87	-11.06
-23.67	-13.66
-39.47	-22.79
-40.16	-25.6
-25.6	-40.16
-22.79	-39.47
-13.66	-23.67
-11.06	-22.87
-1.85	-25.33
